facility_id,facility_name,facility_other_names,sub_site_name,sub_site_other_names,facility_type,primary_commodity,commodities_products,facility_equipment,production_start,production_end,activity_status,activity_status_year,surface_area_sq_km,concession_area_sq_km,country
COM00772.00,Marathon,,,,Mine,Other mine,PGM,,,,Project,2018.0,,,Canada
COM00773.00,Marcapunta,Marcapunta Norte,,,Mine,Copper,"Silver, Gold, Copper",Underground,,,,,,,Peru
COM00774.00,Mariana,,,,Mine,Iron,Iron,"Open Pit, Benefication Plant",,,,,,,Brazil
COM00775.00,Maricunga,Refugio,,,Mine,Gold,Gold,Open pit,,,,,,,Chile
COM00776.00,Marigold,,,,Mine,Gold,Gold,"Open pit, Heap leach plant, electro-winning plant",1989.0,,,,,,United States of America
COM00777.00,Marlin,,,,Mine,Gold,"Gold, Silver",,2005.0,2017.0,,,,,Guatemala
COM00778.00,Marshall,Caddo Creek Resources,,,Mine,Coal,Lignite,Surface,2014.0,,,,,,United States of America
COM00779.00,Martabe,,,,Mine,Gold,Gold,,2012.0,,,,,,Indonesia
COM00780.00,Martha,,,,Mine,Silver,"Gold, Silver",,,,,,,,Argentina
COM00781.00,Massena West Aluminium Smelter,,,,Smelter,Processing,Aluminium,,,,,,,,United States of America
COM00782.00,Matla,,,,Mine,Coal,Thermal coal,Underground,,,,,,,South Africa
COM00783.00,Maules Creek,,,,Mine,Coal,Coal,Open cut,2015.0,,active,2020.0,,,Australia
COM00784.00,MC Mining Complex,"Excel Mining, Excel Mine No. 5, Excel Mining, Pontiki Coal",,,Mine,Coal,Coal,Underground,,,,,,,United States of America
COM00785.00,McArthur River,,,,Mine,Zinc,"Zinc, Lead, Silver",Open pit,1995.0,,,,,,Australia
COM00786.00,Meadowbank Complex,,,,Mine,Gold,"Gold, Silver",Open pit,2010.0,,,,,,Canada
COM00787.00,Mega Centauro,,,,Mine,Other mine,Gold,Open pit,,,,,,,Mexico
COM00788.00,Meigs,,,,Mine,Coal,Coal,Underground,,2002.0,,,,,United States of America
COM00789.00,Meliadine,,,,Mine,Gold,"Gold, Silver","Open pit, Underground",2019.0,,,,,,Canada
COM00790.00,Mercedes,,,,Mine,Gold,"Gold, Silver",Underground,2012.0,,,,,,Mexico
COM00791.00,Merian,,,,Mine,Gold,Gold,"Open pit, Leaching plant",2016.0,,,,,,Suriname
COM00792.00,Merlin,,,,Mine,Other mine,Diamonds,,,,,,,,Australia
COM00793.00,MetCoal,"Adaro Metcoal Companies, AMC, IndoMet",,,Mine,Coal,Semi-soft coking coal,,2016.0,,,,,,Indonesia
COM00794.00,Metropolitan,,,,Mine,Coal,"Thermal coal, Coking coal, Pulverized Coal Injection",Underground,,,,,,,Australia
COM00795.00,Mettiki Complex,Mountain View,,,Mine,Coal,Coal,Underground,2006.0,,,,,,United States of America
COM00796.00,Mexican IMMSA unit,,,,Region,Zinc,"Copper, Zinc, Lead, Silver",Underground,,,,,,,Mexico
COM00797.00,Meyerton Metalloys Smelter,,,,Smelter,Processing,high and medium carbon ferromanganese alloy,,1939.0,,,,,,South Africa
COM00798.00,Mezhdurechenskiy,,,,Mine,Coal,Coking coal,,,,,,,,Russian Federation
COM00799.00,Mezhegey,Mezhegeyugol,,,Mine,Coal,Metallurgical coal,Underground,2014.0,,care and maintenance,2021.0,,,Russian Federation
COM00800.00,Miami,,,,"Mine, Smelter",Copper,"Copper, Sulphuric acid","Open pit, SX-EW",1915.0,,,,59.48943,,United States of America
COM00801.00,Mianchi,,,,Mine,Aluminium,Bauxite,"Open pit, Underground",,,active,2019.0,,,China
COM00802.00,Miaogou & Sanguikou,"Wulatehouqi, Wulatehouqi Zijin Mining, Wuhou Zijin",,,Mine,Zinc,"Zinc, Lead, Copper, Sulfur, Silver",Underground,,,,,,,China
COM00803.00,MICARE Unit Mines Coahuila,,,,Mine,Coal,Thermal coal,"Open pit, Underground",,,,,,,Mexico
COM00804.00,Michilla,,,,Mine,Copper,"Copper, Copper cathodes",,,2015.0,inactive,2016.0,,,Chile
COM00805.00,Midas,,,,Mine,Other mine,"Gold, Silver",,,,,,,,United States of America
COM00806.00,Middelburg/Wolvekrans,"Wolvekrans Middelburg Complex (WMC), WMC",,,Mine,Coal,Thermal bituminous coal,,,,,,,,South Africa
COM00807.00,Middleback Ranges,Whyalla,,,Mine,Iron,Iron ore,Open pit,,,,,,,Australia
COM00808.00,Middlemount,,,,Mine,Coal,"Coking coal, Pulverized Coal Injection",Surface,2011.0,,,,,,Australia
COM00809.00,Midland Trail,Blue Creek,,,Mine,Coal,Thermal coal,Underground,2009.0,,,,,,United States of America
COM00810.00,Miguel Burnier,"Dom Bosco Complex, Dom Bosco, Varzea do Lopes",,,Mine,Iron,Iron ore,Open pit,,,,,,,Brazil
COM00811.00,Mikhailovsky GOK,MGOK,,,"Mine, Refinery",Iron,"Iron, Iron ore pellets, Iron ore concentrate, Sintering iron ore",Open pit,1960.0,,,,,,Russian Federation
COM00812.00,Miles Branch,,,,Mine,Coal,Coal,Underground,,,,,,,United States of America
COM00813.00,Mill Creek,,,,Mine,Coal,Coal,"Underground, Surface",1994.0,,,,,,United States of America
COM00814.00,Millennium,,,,Mine,Coal,"Coking coal, Pulverized Coal Injection",Surface,,2020.0,,,,,Australia
COM00815.00,Miller Creek Complex,,,,Mine,Coal,Coal,"Underground, Surface",2004.0,2016.0,,,,,United States of America
COM00816.00,Mimosa,,,,Mine,Other (poly)-metallic,PGM,Underground,,,,,,65.94,Zimbabwe
COM00817.00,MIMOSA Unit Mines,,,,Mine,Coal,"Thermal coal, Metallurgical coal","Open pit, Underground",,,,,,,Mexico
COM00818.00,Minas Centrais,,,,Mine,Iron,Iron,"Open Pit, Benefication Plant",,,,,,,Brazil
COM00819.00,Minas Itabirito,,,,Mine,Iron,Iron,"Open Pit, Benefication Plant",,,,,,,Brazil
COM00820.00,Minas-Rio,,,,Mine,Iron,Iron ore,,,,,,,,Brazil
COM00821.00,Mine 84,Mine No. 84,,,Mine,Coal,Coal,Underground,1998.0,,,,,,United States of America
COM00822.00,Minera Florida,,,,Mine,Gold,"Gold, Silver",Underground,,,,,,,Chile
COM00823.00,Mingo Logan,,,,Mine,Coal,Coal,Underground,,,,,,48.5628,United States of America
COM00824.00,Ministro Hales,División Ministro Hales,,,Mine,Copper,"Copper, Silver, Calcine",Open pit,2010.0,,,,,,Chile
COM00825.00,Minntac,"Mt. Iron, Mount Iron, Mountain Iron",,,Mine,Iron,"Iron, Iron ore pellets","Open pit, Pellet plant",,,,,,,United States of America
COM00826.00,Minorca,,,,"Mine, Refinery",Iron,Iron,Open pit,1977.0,,,,,,United States of America
COM00827.00,Minto,,,,Mine,Copper,"Copper, Silver, Gold","Open Pit, Underground",2007.0,,,,,,Canada
COM00828.00,Moa Project,"Moa Nickel, Moa Joint Venture",,,Mine,Nickel,"Nickel, Cobalt","Surface, High-pressure acid leaching plant",1961.0,,,,,123.22,Cuba
COM00829.00,Moab Khotsong,,,,Mine,Gold,Gold,,,,,,,,South Africa
COM00830.00,Moatize,,,,Mine,Coal,"Coal, Metallurgical coal, Thermal coal",Open pit,2011.0,,,,,,Mozambique
COM00831.00,Modikwa,,,,Mine,Other (poly)-metallic,"Platinum, Palladium, Rhodium, Ruthenium, Iridium, Gold, Nickel, Copper, Cobalt",Underground,,,,,,,South Africa
COM00832.00,Mogalakwena,,,,Mine,Other (poly)-metallic,"Platinum, Palladium",,,,,,,,South Africa
COM00833.00,Molodenzhny,,,,Mine,Coal,Coal,,,,,,,,Kazakhstan
COM00834.00,Mont Wright,"Mt Wright, Mont-Wright, Dofasco",,,Mine,Iron,Iron,Open pit,1976.0,,,,,,Canada
COM00835.00,Montcalm,,,,Mine,Nickel,Nickel,,,,,,,,Canada
COM00836.00,Moolarben,,,,Mine,Coal,Thermal coal,"Open cut, Underground",,,,,,,Australia
COM00837.00,Moorvale,,,,Mine,Coal,"Thermal coal, Coking coal, Pulverized Coal Injection",Surface,,,,,,,Australia
COM00838.00,Mopani,,,,Mine,Copper,"Copper, Cobalt",Underground,,,,,,,Zambia
COM00839.00,Moranbah,Moranbah North,,,Mine,Coal,Metallurgical coal,,,,,,,,Australia
COM00840.00,Morenci,,,,Mine,Copper,"Copper, Molybdenum","Open pit, SX-EW",1939.0,,,,281.25955,,United States of America
COM00841.00,Morila,,,,Mine,Gold,Gold,,,,,,,,Mali
COM00842.00,Morococha,,,,Mine,Silver,"Silver, Gold, Zinc, Lead, Copper",Underground,,,,,,105.22,Peru
COM00843.00,Morrison,Sudbury,,,Mine,Copper,"Copper, Nickel, Platinum, Palladium, Gold",Underground,,,,,,,Canada
COM00844.00,Morro da Mina,,,,Mine,Other (poly)-metallic,Manganese,Open pit,1902.0,,,,,,Brazil
COM00845.00,Morro do Felipe,,,,Mine,Other mine,Kaolin,Open pit,,,,,,,Brazil
COM00846.00,Morro do Ouro,,,,Mine,Gold,Gold,,,,,,,,Brazil
COM00847.00,Morro Velho,,,,Mine,Gold,Gold,,,,,,,,Brazil
COM00848.00,Mosjoen Aluminium Smelter,Mosjøen Aluminium Smelter,,,Smelter,Processing,Aluminium,,,,,,,,Norway
COM00849.00,Mototolo,,,,Mine,Other (poly)-metallic,"Platinum, Palladium",,,,,,,,South Africa
COM00850.00,Mount Arthur,New South Wales Energy Coal,,,Mine,Coal,Thermal bituminous coal,Open pit,2002.0,,,,,,Australia
COM00851.00,Mount Garnet,,,,Mine,Copper,"Zinc, Lead, Copper, Silver, gold",,,,,,,,Australia
COM00852.00,Mount Goldsworthy,"Mt Goldsworthy, Mount Goldsworthy Joint Venture",,,Mine,Iron,Iron,Open pit,1966.0,,,,,,Australia
COM00853.00,Mount Keith,,,,Mine,Nickel,Nickel,Open pit,1995.0,,,,,,Australia
COM00854.00,Mount Marion,,,,Mine,Other (poly)-metallic,Lithium,,2016.0,,,,,,Australia
COM00855.00,Mount Monger,,,,Mine,Gold,Gold,"Open pit, Underground",2008.0,,,,,,Australia
COM00856.00,Mount Newman,"Mt Newman, Mt Newman joint venture, Newman",,,Mine,Iron,Iron,Open pit,1969.0,,,,,,Australia
COM00857.00,Mount Thorley Warkworth,,,,Mine,Coal,"Thermal coal, Soft coking coal, semi-soft coking coal",,1981.0,,,,,,Australia
COM00858.00,Mountain Laurel,,,,Mine,Coal,Metallurgical coal,Underground,,,,,,,United States of America
COM00859.00,Mozal,,,,Smelter,Processing,Aluminium,,,,,,,,Mozambique
COM00860.00,Mponeng,,,,Mine,Gold,Gold,,,,,,,,South Africa
COM00861.00,MRN Porto Trombetas,"Mineracao Rio do Norte, Trombetas",,,Mine,Aluminium,Bauxite,,1979.0,,,,,,Brazil
COM00862.00,Mt Cattlin,,,,Mine,Other (poly)-metallic,"Spodumene, Lithium",Open pit,2011.0,,,,,,Australia
COM00863.00,Mt Lyell,Mt.Lyell Min,,,Mine,Copper,Copper,Underground,,,inactive,2019.0,,,Australia
COM00864.00,Mt Magnet,,,,Mine,Gold,Gold,"Underground, Open pit",2012.0,,,,,,Australia
COM00865.00,Mt Muro,,,,Mine,Gold,"Gold, Silver",,,,inactive,2014.0,,479.40000000000003,Indonesia
COM00866.00,Mt Owen/Glendell,Ravensworth East,,,Mine,Coal,"Metallurgical coal, Thermal coal",Open pit,,,,,,,Australia
COM00867.00,Mt Sterling,"East Kentucky, Peelpoplar",,,Mine,Coal,Coal,Surface,,2012.0,,,,,United States of America
COM00868.00,Muhlenberg,,,,Mine,Coal,Bituminous coal,Surface,2009.0,2018.0,,,,,United States of America
COM00869.00,Mulia/Jumbang,,,,Mine,Coal,Bituminous coal,Open pit,,,,,,,Indonesia
COM00870.00,Murowa,,,,Mine,Other mine,Diamonds,,2004.0,,,,,,Zimbabwe
COM00871.00,Murray Basin,,,,"Mine, Refinery",Iron,"Zicron, Rutile, Ilmenite, Leucoxene",,,,,,,,Australia
COM00872.00,Murrin Murrin,,,,Mine,Nickel,"Nickel, Cobalt, Copper",Open pit,1999.0,,,,,,Australia
COM00873.00,Muskingum,,,,Mine,Coal,Coal,Surface,,2002.0,,,,,United States of America
COM00874.00,Musselwhite,,,,Mine,Gold,Gold,Underground,,,,,,,Canada
COM00875.00,Muswellbrook,,,,Mine,Coal,Thermal coal,"Underground, Open cut",2005.0,,,,,,Australia
COM00876.00,Mutanda,,,,Mine,Copper,"Copper, Cobalt",,,,,,,,DR Congo
COM00877.00,Myuna,,,,Mine,Coal,Coal,Underground,,,,,,,Australia
COM00878.00,Nadvoitsy Aluminium Smelter,,,,Smelter,Processing,"Aluminium, Aluminium alloys",,1954.0,,,,,,Russian Federation
COM00879.00,Namakwa Sands,,,,Mine,Iron,"Zircon, Rutile, Ilmenite",Open pit,,,,,,,South Africa
COM00880.00,Namakwa Sands Smelter,,,,Smelter,Processing,"Titanium dioxide slag, Pig Iron",,,,,,,,South Africa
COM00881.00,Namosi,Waisoi,,,Mine,Other mine,"Copper, Gold",Open pit,,,Exploration,2018.0,,,Fiji Islands
COM00882.00,Nanchuan,,,,Mine,Aluminium,Bauxite,Underground,,,inactive,2019.0,,,China
COM00883.00,Nanliang,Nanliang Coal Mine,,,Mine,Coal,Coal,Underground,,,,,,,China
COM00884.00,Narama,Narooma,,,Mine,Coal,Coal,,,,,,,,Australia
COM00885.00,Narrabri,,,,Mine,Coal,Coal,Underground,2012.0,,active,2020.0,,,Australia
COM00886.00,Navachab,,,,Mine,Gold,Gold,,,,,,,,Namibia
COM00887.00,Navajo,,,,Mine,Coal,"Thermal bituminous coal, Sub-bituminous coal",Open pit,1963.0,,,,,,United States of America
COM00888.00,Neryungrinsky,,,,Mine,Coal,"Coking coal, Thermal coal",Open pit,1979.0,,,,,15.3,Russian Federation
COM00889.00,Neves Corvo,,,,Mine,Copper,"Copper, Zinc, Lead, Silver, Tin",Underground,,,,,,,Portugal
COM00890.00,New Clydesdale,"New Clydesdale Colliery, NCC",,,Mine,Coal,Thermal coal,"Open pit, Underground",2017.0,,,,,,South Africa
COM00891.00,New Denmark,,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00892.00,New Lexington,Avondale,,,Mine,Coal,Bituminous coal,Surface,1993.0,,,,,,United States of America
COM00893.00,New Vaal,,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00894.00,Newlands,,,,Mine,Coal,"Metallurgical coal, Thermal coal",Open pit,,,,,,,Australia
COM00895.00,Neyveli I,,,,Mine,Coal,Lignite,Open pit,,,,,,,India
COM00896.00,Neyveli IA,,,,Mine,Coal,Lignite,Open pit,,,,,,,India
COM00897.00,Neyveli II,,,,Mine,Coal,Lignite,Open pit,,,,,,,India
COM00898.00,Nickel West Kwinana refinery,,,,Refinery,Processing,"Nickel briquette, nickel powder",Refinery,,,,,,,Australia
COM00899.00,Nifty,,,,Mine,Copper,Copper,,,,care and maintenance,2019.0,,,Australia
COM00900.00,Nikkelverk,,,,Smelter,Processing,"Refined Nickel, Refined Copper, Refined Cobalt,  Refined Gold, Refined Silver",,,,,,,,Norway
COM00901.00,Nikolaev Alumina,Nikolaev alumina refinery,,,Refinery,Processing,"Alumina, Metallurgical alumina, Alumina pitch, metallic gallium",Bayer process plant,1980.0,,,,,,Ukraine
COM00902.00,Nikolayevsky,,,,Mine,Copper,"Copper, Zinc, Gold, Silver",,,,,,,,Kazakhstan
COM00903.00,Niquelandia,,,,Mine,Other mine,Nickel,,,,,,,,Brazil
COM00904.00,Nkomati,,,,Mine,Nickel,"Nickel, Copper, Cobalt, Palladium, Platinum, Chrome","Open pit, Underground",,,,,,,South Africa
COM00905.00,Noble,,,,Mine,Coal,Bituminous coal,Surface,2006.0,,,,,,United States of America
COM00906.00,Noche Buena,,,,Mine,Gold,"Gold, Silver","Open pit, Heap leach, Merrill-Crowe",2012.0,,,,,,Mexico
COM00907.00,Nooitgedacht,,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00908.00,Nordenhamer Zinkhuette,,,,Smelter,Processing,Refined Nickel,,,,,,,,Germany
COM00909.00,Nornickel Kola Peninsula,,,,Mine,Nickel,"Copper, Nickel, PGM","Underground, Open pit",,,,,,,Russian Federation
COM00910.00,Nornickel Taimyr Peninsula,"Polar Division, Polar Division and Medvezhy Ruchey",,,Mine,Nickel,"Copper, Nickel, PGM","Underground, Open pit",,,,,,,Russian Federation
COM00911.00,Norte Abierto,"Cerro Casale, Caspiche",,,Mine,Other mine,Gold,,,,Project,2019.0,,,Chile
COM00912.00,North Antelope Rochelle,,,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
COM00913.00,North Block Complex,NBC,,,Mine,Coal,Thermal coal,Open pit,,,,,,,South Africa
COM00914.00,North Eastern Coalfields,NEC,,,Mine,Coal,Thermal coal,"Open pit, Underground",,,,,,,India
COM00915.00,North Goonyella,"Eaglefield, North Goonyella/Eaglefield",,,Mine,Coal,Coking coal,Underground,,,,,,,Australia
COM00916.00,North Mara,,,,Mine,Gold,Gold,"Open Pit, Underground",,,,,,,Tanzania
COM00917.00,North Urals,"JSC Sevuralboksitruda, SUBR, Cheremukhovskaya-Glubokaya",,,Mine,Aluminium,Bauxite,Underground,,,,,,,Russian Federation
COM00918.00,Northern Coalfields Limited,NCL,,,Mine,Coal,Thermal coal,"Open pit, Underground",,,,,,,India
COM00919.00,Northern GOK,"SevGOK, JSC Severniy Mining and Processing Works",,,Mine,Iron,Iron,Open pit,,,,,,,Ukraine
COM00920.00,Northern Star Kalgoorlie Operations,,,,Mine,Gold,Gold,,,,,,,,Australia
COM00921.00,Northfleet,,,,Smelter,Processing,"Refined Lead, Refined Silver",,,,,,,,United Kingdom
COM00922.00,Northparkes,,,,Mine,Copper,"Copper, Gold",,,,,,,,Australia
COM00923.00,Northshore,,,,Mine,Iron,"Iron, Direct Reduction Iron Pellets",Open pit,1990.0,,,,,,United States of America
COM00924.00,Norwich Park,,,,Mine,Coal,Metallurgical bituminous coal,Open pit,1979.0,2012.0,,,,,Australia
COM00925.00,Novokuznetsk Aluminium Smelter,,,,Smelter,Processing,"Aluminium, Aluminium ingots, Aluminium T-bars, Aluminium billets",,1943.0,,,,,,Russian Federation
COM00926.00,Nueva Rosita Complex,,,,Mine,Coal,"Coal, Metallurgical coke, coke, tar, ammonium sulfate, light crude oil","Open pit, underground, coke facility, coal washing plant",1924.0,,,,,,Mexico
COM00927.00,NuevaUnion,"El Morro, Relincho",,,Mine,Other mine,"Copper, Molybdenum, Gold",,,,,,,,Chile
COM00928.00,Nurkazgan,,,,Mine,Copper,"Copper, Gold, Silver",,,,,,,,Kazakhstan
COM00929.00,Oak Grove,,,,Mine,Coal,Metallurgical coal,Underground,1972.0,,,,,,United States of America
COM00930.00,Oaky Creek,,,,Mine,Coal,Metallurgical coal,Open pit,,,,,,,Australia
COM00931.00,Obed Mountain,,,,Mine,Coal,Bituminous coal,,1984.0,2013.0,,,,,Canada
COM00932.00,Obuasi,,,,Mine,Gold,Gold,Underground,,,,,,,Ghana
COM00933.00,Odda,,,,Smelter,Processing,"Zinc, Zinc alloys",,,,,,,,Norway
COM00934.00,Ok Tedi,,,,Mine,Copper,"Copper, Gold, Silver",Open pit,,,,,,,Papua New Guinea
COM00935.00,Oktyabrskaya,,,,Mine,Coal,Coal,,,,,,,,Russian Federation
COM00936.00,Olcon,Olenegorsky,,,Mine,Iron,"Iron, Iron ore concentrate, Ferrite Strontium Powder","Open pit, Underground",1949.0,,,,,,Russian Federation
COM00937.00,Olympic Dam,,,,"Mine, Refinery, Smelter",Copper,"Copper, Coper Anodes, Copper cathodes, Uranium oxide, Gold, Silver","Underground, Flash Furnace, SX-EW, Grinding circuits",1988.0,,active,2019.0,,,Australia
COM00938.00,Olzherassky,Olzherasskaya-Novaya,,,Mine,Coal,"Thermal coal, Coking coal","Underground, Open pit",2001.0,,,,,41.8,Russian Federation
COM00939.00,Ombilin,"Pertambangan Ombilin, UPO",,,Mine,Coal,Coal,Open pit,,,,,,29.35,Indonesia
COM00940.00,Onca Puma,,,,Mine,Nickel,Nickel,,,,,,,,Brazil
COM00941.00,Optimum,,,,Mine,Coal,Thermal coal,Open pit,,,,,,,South Africa
COM00942.00,Orcopampa,,,,Mine,Gold,"Gold, Silver, Copper","Underground, Carbon-in-leach plant",1967.0,,,,,,Peru
COM00943.00,Orlovsky,,,,Mine,Copper,"Copper, Zinc, Gold, Silver",Underground,,,,,,,Kazakhstan
COM00944.00,Osbourne,,,,Mine,Other mine,Gold,,,,,,,,Australia
COM00945.00,Oskol Electrometallurgical Plant,OEMK,,,"Refinery, Smelter",Processing,"Direct reduction Iron, Steel","Metallisation plant, Pellet plant, DRI plant, Arc furnace",1982.0,,,,,,Russian Federation
COM00946.00,Ostrava steel plant,,,,"Smelter, Refinery",Processing,"Steel, long steel, flat steel","Coke oven batteries, sinter plant, blast furnace, open hearth tandem furnace, continuous caster, hot strip mill, section mills, wire rod mill",,,,,,,Czech Republic
COM00947.00,Ouro Preto Ferroalloys plant,,,,Refinery,Processing,ferro-silicon manganese,furnaces,,,,,,,Brazil
COM00948.00,Ovoid,Voisey's Bay,,,Mine,Nickel,"Nickel, Copper",,,,,,,,Canada
COM00949.00,Oyu Tolgoi,,,,Mine,Copper,"Copper, Gold, Silver",,,,,,,,Mongolia
COM00950.00,Paddington,Norton Gold Fields,,,Mine,Gold,Gold,"Open Pit, Underground",,,,,,,Australia
COM00951.00,Paint Creek,"Winchester, Samples",,,Mine,Coal,"Thermal coal, Metallurgical coal","Surface, Underground",,,,,,,United States of America
COM00952.00,Paintearth,,,,Mine,Coal,Sub-bituminous coal,Surface,1956.0,,,,,,Canada
COM00953.00,Palabora,,,,"Mine, Refinery",Copper,"Copper, Gold, Uranium",,,,,,,,South Africa
COM00954.00,Palmarejo,,,,Mine,Silver,"Gold, Silver","Underground, Open pit",2009.0,,,,,272.33,Mexico
COM00955.00,Pampa Norte,,,,Mine,Copper,"Copper, Copper cathode","Open pit, SX-EW",1994.0,,,,,,Chile
COM00956.00,Panchpatmali,,,,Mine,Aluminium,Bauxite,,,,,,,,India
COM00957.00,Panther,,,,Mine,Coal,Metallurgical coal,Underground,,,,,,,United States of America
COM00958.00,Pantnagar,,,,"Smelter, Refinery",Processing,"Refined Silver, Refined Zinc, Refined Lead","Silver refinery, Zinc ingot refining plant, Lead ingot refining plant",,,,,,,India
COM00959.00,Paracatu,,,,Mine,Gold,Gold,Open pit,,,,,,,Brazil
COM00960.00,Paragominas,,,,Mine,Aluminium,Bauxite,,2007.0,,,,,,Brazil
COM00961.00,Paranam,,,,Refinery,Processing,Alumina,,,,,,,,Suriname
COM00962.00,Paraopeba,,,,Mine,Iron,Iron,"Open Pit, Benefication Plant",,,,,,,Brazil
COM00963.00,Pascua-Lama,,,,Mine,Other mine,Gold,,,,,,,,Chile
COM00964.00,Patos de Minas,,,,Mine,Other mine,Phosphate,Open pit,,,,,,,Brazil
COM00965.00,Pattiki Complex,White County Coal,,,Mine,Coal,Coal,Underground,1980.0,2016.0,,,,,United States of America
COM00966.00,Paulsens,,,,Mine,Gold,Gold,,,,,,,,Australia
COM00967.00,PBS Coal,PBS Coals,,,Mine,Coal,"Coking coal, Thermal coal, Coking coal concentrate",,,,,,,,United States of America
COM00968.00,Peace River Coal,,,,Mine,Coal,Coal,,,,,,,,Canada
COM00969.00,Peak Downs,,,,Mine,Coal,Metallurgical bituminous coal,Open pit,1972.0,,,,,,Australia
COM00970.00,Pena Colorada,,,,Mine,Iron,Iron,Open pit,1974.0,,,,,401.4039172,Mexico
COM00971.00,Penasquito,,,,Mine,Gold,"Gold, Silver, Lead, Zinc",Open pit,2010.0,,,,,458.23,Mexico
COM00972.00,Pend Oreille,,,,Mine,Zinc,"Zinc, Lead",Underground,,,,,,,United States of America
COM00973.00,Penjom,,,,Mine,Gold,Gold,Resin-In-Leach plant,1996.0,,,,,12.2183,Malaysia
COM00974.00,Pennsylvania Mining Complex,,,,Mine,Coal,"Bituminous coal, Metallurgical coal",Underground,1984.0,,,,,,United States of America
COM00975.00,Peranap,Pertambangan Peranap,,,Mine,Coal,Coal,Open pit,,,,,,182.3,Indonesia
COM00976.00,Pering,,,,Mine,Zinc,"Zinc, Lead",,,2003.0,,,,,South Africa
COM00977.00,Perkasa Inakakerta,"PIK, PT Perkasa Inakakerta",,,Mine,Coal,Sub-bituminous coal,Open pit,2007.0,,,,,190.5,Indonesia
COM00978.00,Pervomaysky,Mayskoe,,,Mine,Coal,Thermal coal,,,,,,,,Russian Federation
COM00979.00,Petorca,,,,Mine,Gold,"Silver, Gold",,,,,,,,Chile
COM00980.00,Phil's Creek,,,,Mine,Iron,Iron,,2012.0,2015.0,,,,,Australia
COM00981.00,Phoenix,Phoenix Operation,,,Mine,Copper,"Gold, Copper, Copper cathode","Open pit, SX-EW, carbon-in-leach, copper leach pad",1964.0,,,,,,United States of America
COM00982.00,Pierina,,,,Mine,Gold,Gold,,,,,,,,Peru
COM00983.00,Pilares,,,,Mine,Other mine,Copper,,,,in development,,,,Mexico
COM00984.00,Pingdingshan,,,,Mine,Aluminium,Bauxite,"Open pit, Underground",,,active,2019.0,,,China
COM00985.00,Pingdingshan Tianan Coal,,,,Mine,Coal,Coal,,,,,,,,China
COM00986.00,Pingguo,"Guangxi Plant, Pingguo Plant, Guangxi branch",,,"Mine, Refinery, Smelter",Aluminium,"Bauxite, Alumina, Aluminium",Open pit,1994.0,,active,2019.0,,,China
COM00987.00,Pingshuo,"China Coal Pingshuo Group Company Limited, Pingshou Mining Area",,,Mine,Coal,Coal,"Open pit, Underground",,,,,,,China
COM00988.00,Pinjarra Alumina Refinery,,,,Refinery,Processing,Alumina,,,,,,,,Australia
COM00989.00,Pinnacle Complex,,,,Mine,Coal,Metallurgical coal,Underground,1969.0,,,,,,United States of America
COM00990.00,Pinos Altos,,,,Mine,Gold,"Gold, Silver","Open pit, Underground",2009.0,,,,,,Mexico
COM00991.00,Pinto Valley,,,,Mine,Copper,"Copper, Copper cathode, Molybdenum, Silver, Gold",Open pit,1974.0,,,,,,United States of America
